,count,percentage,EOA_count,EOA_percentage
erd1q0rth2fqplnzt3xaydd0vmmzcyp9mwlxy7k4y49laav90f9cpvhsu490w0,0,0.0,0,0.0
erd1q0rdlh7evefypgaxyrgxgg4uxuneju2s6343w6lc8w6mp58sm8pqzj4dvk,0,0.0,0,0.0
erd1zy0dv4zm7vaau0xty0mc9z50jd8d3gwkzp5aadyj6srpfyp5z28sqy0ax0,0,0.0,0,0.0
erd1zygda37j0asr0phaygf75lxkuymssywa0jje276jna409hh6zw5sh59hlx,0,0.0,0,0.0
erd1q0j67pd3yfswk2w9cqy30y68x4d27xrekyjeunwhdyk7cxudu9lqymj5j8,0,0.0,0,0.0
erd1q0ep0ev0aydq8nvs38hssj3tj5u9pm7mpdxw70fmmsg2v5yyzpwqc92hll,0,0.0,0,0.0
erd137lqrvf659vy7n64j39n3um5e9pp5qt2um4afkhs88hu2xyq99gsmsmq54,0,0.0,0,0.0
erd137rd2hgue67p2quyvgytjetnmnpwezy88f7jgxlckza2guc8lnuq007elp,0,0.0,0,0.0
erd1zygx2tnv26m0w6xtw0k3fxj0g07ujwuslsfxgem9kf09r35v7jhq9cnfg3,0,0.0,0,0.0
erd137ss8dmxz2tskfl4m6djy8l5az456229k25mqze3s6exy2lyf8wss98n2e,0,0.0,0,0.0
erd137u7xhf9ws9d22e9x4qufn7ry5k234h5rw6j3zx7p62zj62xu9esgdxfmu,0,0.0,0,0.0
erd137uwjt8quqz5cvf3dnqckl2q3lmd0f4sxw2nkp95qt7wh3qv26lset39uv,0,0.0,0,0.0
erd1zyv3x38aqeyy27ufn9pt0flkd430dzrx8vxakflpmx5q2ddshc7sqkvaud,0,0.0,0,0.0
erd1zv8ayacd33lp82lw4uvccs0l5etp329u8qxm5xl3nz4m680pu4aqvuz3jw,0,0.0,0,0.0
erd100n0gsep820r46c68nu7ae5f4usv9plc98nf4ywcjdzwwx080sasv78x66,0,0.0,0,0.0
erd13570sskgkth2ys5kuxdecvmq6xy488a9wvutf5d9qm4nftn469mstpvhhx,0,0.0,0,0.0
erd1qadjv2afd5dfj6z3r02de7jgns4485z2j5k09ew69z4hwkatj4tquxf4hy,0,0.0,0,0.0
erd135r0p932fgzka4ukfcs8tw3wav5p6fcnpyexrkhdqtr3qwkj9srs5c8hft,0,0.0,0,0.0
erd1qawdjav5x56sjm4uwrq50xewq7rypezntdyg0k6udxy935zctwdqwk6862,0,0.0,0,0.0
erd102hvjhpvx7j3s35rm7gxaxadwvq2a87q7g38em34r24n3q5jzr0sq4wgyp,0,0.0,0,0.0
erd1qartpcltgupu7zuxmp50g2jdaj34evg2jle22g73sdwz7gq0a3qswdth72,0,0.0,0,0.0
erd1zsq909up402q0chz36mcrfvv8czqed99r3v4qgq8uyt7cwe3ge5s3t8wa9,0,0.0,0,0.0
erd1zsucrfgazyplnp0yv392hjqv5ytwgr9wxqw69p22axvrytcmr0vs9436j0,0,0.0,0,0.0
erd1qafz8ljqr8mksmjkdvxvcms0qcqe4nqzj6lw2pv5vjxr2xjsnxcqfcg85r,0,0.0,0,0.0
erd1027hfeq404uehgcv5p52ap555svhffsqv7wjja8mcr5vfz3g8dlsfpvhw5,0,0.0,0,0.0
erd1qceyzerpzjan4mgnx4243q3xteye2p7hdrjc705s89u7htws5hpqaj7jxx,0,0.0,0,0.0
erd1qaaghrat4shnvapedasdzt5740784s5fcgx8r76cgzsfg5j4388qtq7h5g,0,0.0,0,0.0
erd1qa8xjut280tf8vkyt6drgak254wejc4zas5nwxkknh8vpf32wjgq0n4k5g,0,0.0,0,0.0
erd1qa7slac3uchfnrnll2xjsrvnwq8qkfxryezczhaejn7mftqfephq8swenw,0,0.0,0,0.0
erd1qa4dq85ypjrj3jeyxrktde5mm6q46a3w5k99s2uex4jsvw99mxqqnk07ll,0,0.0,0,0.0
erd1q9vnf9286xzfmqrmgggq3kvhf0x290pxp4yd4yp5x4p83hc8nxhq47x6m5,0,0.0,0,0.0
erd1q9s52l7uzur5hyv35x3xlkkqspatnszer48unye7ufqya09eppgsawmt4z,0,0.0,0,0.0
erd1q9fxkc3nrf8hrp0vc3sehs0ct4qfwwsx7de959f8edpz6eqd3swqg2syqv,0,0.0,0,0.0
erd1zsm3glwp5xh05xavn42005v6zz0zqlg63uvglczheg6t3ylfa0gsje4wz9,0,0.0,0,0.0
erd1qcj34p7zccxyrtuf3qw899mqs5alp36k2qzxqu2lmfugrj02zjpq708tpq,0,0.0,0,0.0
erd1q5ajpkdy3tvy2re0gwwte8ka7auk5r5lrssq6p0y43ezx6ln4a9s7vn25e,0,0.0,0,0.0
erd1qd9nu8fuj67qvv8ke8fzc0ajl8aymya9ljg3j736tmvrccllexcqxyk97m,0,0.0,0,0.0
erd135e7kn7q3sexlj2t695xct6tcvu3nkcvwtuf64t63ldw94nygprqmdk7m7,0,0.0,0,0.0
erd1zs2drmdzma4gyv42g5flyu2qwar04u7480cpxh46vnzlrlgkpnrsf3ads8,0,0.0,0,0.0
erd1qdqwuyskvgc0p5q6h48eqhkj5p242qa8pzjr5m7lha9fcyc2fryqj8r75w,0,0.0,0,0.0
erd135fnnq4kjs3npsxe3r3sgl8swjqhlsctnuemv0gp8vcmt243lvnscfr6h7,0,0.0,0,0.0
erd1zs4krejfe32hnm0nphaw69l3d7w6l8vyrezw4k6p4xgk72vdft4s4ucycx,0,0.0,0,0.0
erd1qde9cfh5rpk4aahc63l7672jpwunr8kjfae5j7uhfv7ajc9t26hs3wm5mq,0,0.0,0,0.0
erd135jds57z4t26w9kpfsl3asak6v9q6hrnfhltckhv39ca4d44n88sueqhqs,0,0.0,0,0.0
erd135pnuhm97q6twz4qvq9kfe67ss8qmreclfqgxxuzsuj7mpryrykqek78zj,0,0.0,0,0.0
erd1qcjqg5va94yf56m77skgn4lwz7feyqgjkk38ffupep2lxlflhr0qxe75kx,0,0.0,0,0.0
erd1qd5lfc7hjlcd4ud9nw5akhgcyv5yw55dx9ul57ya4pydjskuzcsss0gv5m,0,0.0,0,0.0
erd1qd43wesy5cz4e8cqje4k4p2wpjcfhv2d670hxemz8603h7a42kfsazdkzt,0,0.0,0,0.0
erd1zs5d2zerz2d884vl5mtdf995rnwq3qeswy4s95x8nynkw4ctqz2qczw7zh,0,0.0,0,0.0
erd102jxu5xc0sjy4su5lvtt6xtqey2jmt5z9ykuzm54lhk4kgd0sksqc8sqja,0,0.0,0,0.0
erd1zsf8ev27h22957sgz20kkmvx06gqfw5drr5s5fk5u0y3c5e5rvgs4zza5g,0,0.0,0,0.0
erd1qclqxjam9q6unzqupgdhtsl02telqmku7sxlah54zldlcsqhls3savmt2y,0,0.0,0,0.0
erd1qcl357ly3vgtk3sa628pan6dywd2802x5umupjrg4whpgwjse8us7z6yks,0,0.0,0,0.0
erd1q9d4dq6kcvp6ae6kv3a040kmjff0ym4hs84ayx9udgfk7vcll2gs7ywdkr,0,0.0,0,0.0
erd1zt22p0pdfafk44ty0xmyjucgscqwns6yw9gg5s0msaenkl7ulyws0c73mr,0,0.0,0,0.0
erd1q8u7n8c9wkfv96swqwv59xx5jfja2qytw95heksrtdnzfsnr2gnqlaazju,0,0.0,0,0.0
erd1q6mkze6e94udur483s49rha9x803vf5fcaz3rve5cu3apauxwvuqjh03ss,0,0.0,0,0.0
erd1zu59c6jxhmdlc8th49efsm9m55delh88p2ejgjqrrrch7h4syu3q58hc4f,0,0.0,0,0.0
erd1q737jh58tlufjdmpxqhwm29f8wh5j04h3cq3920z6aehh63u0qjqa03dd3,0,0.0,0,0.0
erd1q72mrax3z3t3v524vh066m6l7lpjppe7rffl43yq9e5g76ag4nmqwvt0zr,0,0.0,0,0.0
erd1zu7qtknz9k27jfzv7990x0m643x9y99wttze7upl8t684x9pt3fs2jet6k,0,0.0,0,0.0
erd1zue39apw252wysla2j0qrphjvngjw6ffew69550u38neh3724xzq3lmmzq,0,0.0,0,0.0
erd1zueczx2sd7suc2yxpqq7tdztecsdj8a5ezgq5sm74p7hnxse6g4swsqk33,0,0.0,0,0.0
erd1q6nr46plzyr33wdkqxxcrdu42e6yhpae7xjq5z07vv3nnykx6s8ssfpepj,0,0.0,0,0.0
erd136p8ec89en2g8pmdqvqv43n3qwv7l6d05v9yl7q9a4urkk7n7gns0qf42w,0,0.0,0,0.0
erd1q8nkc5l4p0ksjhv86c724gvt7wpdsxr7zmynq2h0ua7s68uqpmpsqqpm9m,0,0.0,0,0.0
erd1zugl44r7efwawl5k03rqp09cpannd2fmlxcr5q2nmdql7nqf8vxsmcg9g6,0,0.0,0,0.0
erd1zup4t27ltgn2dsavztwzxhpuy0sl25p8gvuwrj3tchwy3cr7gpuqtjhmkv,0,0.0,0,0.0
erd1q69ez7x3s2hdl8mtx0265qtjwn5ts3vcd8rsduhjm59dqrd40fksphxr23,0,0.0,0,0.0
erd136q4smxctkhzcwmjfqfcrd38l3cjkvlxgzhajsp8sma7sr4dsraqrsghev,0,0.0,0,0.0
erd136rfrqn3d8jx423fltnzls7tun8dfx34x9gz7ta8aepu0fvmdenq3c6dem,0,0.0,0,0.0
erd1q5kjt67y33dgywejz5ynd42rzf2m8tekr97896h24zkruquczcqqkl7txg,0,0.0,0,0.0
erd1q5j8dhxfvzkdstaafgu5zkcgsft5re6jdulh80f3sh3csetzkt2q2qymgd,0,0.0,0,0.0
erd1zu26z9demgfhdqxytx96navp43j2u8uw8wcy73y3zmucnyyg3apseczf3m,0,0.0,0,0.0
erd1364jv0ynlj4ad7wulgzmkyup74kk4x9dg3thsf7q90kpp6rhxfrqmu8yuj,0,0.0,0,0.0
erd1ztw9gwhmf3ynkvvqe75r0aakrrpnqpyxkxj6en04080selux7d8q9rssew,0,0.0,0,0.0
erd1q75r48t7jgadxss7yek38lnay4pggs2eq5cdg2tvv8avfjjm4tcq6hw2z2,0,0.0,0,0.0
erd135vdy0v7wt74tg809vfkg4jt0e9wxuradmfmm99zrvqp4z35z9ssls97em,0,0.0,0,0.0
erd1q8jzx00xtkwc2nam6262qn6xmyrvvejsf30mzr797ps0ah6a2ftqtf9j5n,0,0.0,0,0.0
erd1q8gywf68l7aktjmk0kc3fe4s7uhnl3325ncy4zau7qzxt9r7vznqsglwzm,0,0.0,0,0.0
erd135yh92fsrframjjvnca25sdz7k7fu6e5q56n25uz9p2m90kuxnms82509n,0,0.0,0,0.0
erd1q8chqskzv3rzha5gpnxrtek036nwwx667qjvdktcklrahrz7surq2vueup,0,0.0,0,0.0
erd1zt7a7zd2nxudkl62wc94kgdk5xtlnt7xyrktlx87v8ut8gg9fxfqnagtty,0,0.0,0,0.0
erd1ztcl4c7n98dld03k8xvftct9j0cdatrmpe7qchmpr89e9gj94qkqntx3ha,0,0.0,0,0.0
erd1q7x8eat7th0nr8ywwzzcfdc9tpnq76le5gw84c62wvdyvp8dvy3sep4xah,0,0.0,0,0.0
erd1ztk53uc9x40tdj55ut87qsk0h7k4hxv9pglzjtyqzfp45ngfr3esk2l2q4,0,0.0,0,0.0
erd1q7v4uypkcpq44ysjafe407v8lztn0v993q4pq2c6h58xrfaklrusgvu70d,0,0.0,0,0.0
erd1ztkeygghdrr2k8y5vzts4dnuz9vdpgxjpx5zsa7ajeaey0xgcs6q9kff95,0,0.0,0,0.0
erd1q7pheyuluxzchzn0lthhe2x7ku96uxf4xn9syn9z7fas0d76vp6qzzsvyf,0,0.0,0,0.0
erd1ztq6tgj85zld2h3z99tfzeangz87pkzlj830x83r42j7q6g8whqsmw9gf8,0,0.0,0,0.0
erd1q7kauf6nrfc9cagzx3ujn028tyh7jp0v9mghqlf53hzaaj6dcfxstn72gy,0,0.0,0,0.0
erd1ztv7ddkx2rp2szf6ujxyavnla24rxfm4ktg5n9kjkgjggr6znk9qts97pn,0,0.0,0,0.0
erd1qqqqqqqqqqqqqpgqhpauarfmx75nf4pwxh2fuy520ym03p8e8jcqt466up,2,0.01233882411006231,0,0.0
erd1qqqqqqqqqqqqqpgqm3e5eagawwx742ktx96j6x00s6w2emzra9rsgcrjm7,0,0.0,0,0.0
erd1qqqqqqqqqqqqqpgqmrzzclpr9qpzh6rz3l75q7mtnz9t6qcua9rsvjufnz,0,0.0,0,0.0
erd1ra3ct8mxcqucc4wu4yj2t5qmapkzu7xj7znxpfepvwg8qqn8w4zs53vlht,0,0.0,0,0.0
erd1z5q7at9u7c925vphyyl0e08tglkar9crn3qlgvhnxshad7yve9gsnx2z35,0,0.0,0,0.0
erd1z5rxgqdqjq49st8xva286ru638h6wwd35qv02utj5chg29avl2dqp5ap6y,0,0.0,0,0.0
erd1ralfu735qjfepvnf53ms94l8n5m3yafsxvcw8d46j4ud460kfmrqp5fy5e,0,0.0,0,0.0
erd1z5ted3aehufwz9thwf8qxsxm2egeq3nw6v3t448kh4lsxzpftshswh33ay,0,0.0,0,0.0
erd1rag4s5x0f2uz86ej5gazd9r04r64chp2qdffs027pg2vt92k43csvjl2s3,0,0.0,0,0.0
erd1raf60v6rsg78ss5nyg5es83eyqae4d97wtwc46fxnlcfng6t2mrsxp8ham,0,0.0,0,0.0
erd1ra7x4wg7hxnrdd873q39gu4ltgue9sqrn9sgzug89duc6hn49xfstj4pad,0,0.0,0,0.0
erd105p90lppaczw2ll7nedt9lhzkjzvhq6hylc0azwx8qttyqnre8sserys56,0,0.0,0,0.0
erd1rawfgv932pywe2f3j65hgcy94c8s9ak85yekexjxn6038jruavdqp6zn28,0,0.0,0,0.0
erd1ra2hf0snq7f9ar8y7zphzc0j5kx7y38sq6upzre4awjd764k3j8slm9fy2,0,0.0,0,0.0
erd1ra07tpfdzxcd6kjtyxntan7q6py6ennadyw4ckgr2fx4f6g3ryqq2mxsr7,0,0.0,0,0.0
erd1r9vdk66tf3gmvfj7kpz2mn6cq3xdcz5kenc9m92jdv86dkcc66eqny8ysf,0,0.0,0,0.0
erd1r9skslc4yvf63wn6e992j4nme35mk9wwpzvu235ccgglukxy0fgs6c3t9z,0,0.0,0,0.0
erd1r9mytedpwvpe3zzpfn6208mgxye4rl6pl3mkmh8w7fpfwq92kumq6m0qpq,0,0.0,0,0.0
erd1r9km53tp0e6e8lnex7veh83n7ms3e98dmj2erljclsph5uyhavnqkw0l4w,0,0.0,0,0.0
erd1r9jylrfqzvrr8hhjatxfyrt8jsjlkn2r94w0wh7c662cdawfx9rs7ul68t,0,0.0,0,0.0
erd1z5jrl95rhjmhp76cn4752y85xd58xhac5hdg50ycexdvhp7dmd3q7vr6t2,0,0.0,0,0.0
erd1rax02np2n53xpvl2vr8vwl25c0euv9yjpj0t73nreph6038296psrq3ty0,0,0.0,0,0.0
erd1rd5klm6tpatun606g5ss9x4vuy3nwr2sseh0ja4tqqpstg442e5qhr6alp,0,0.0,0,0.0
erd1rchg3g4pg0pqy7wsxxsv3c48m6j4u0rcymsgf3eq70wrp288d9vqprtvnz,0,0.0,0,0.0
erd1rcxhxnf9z5tz3rgmqy0c2mcq0t0wt783w26t0tgdffj59606yhkqsn75tw,0,0.0,0,0.0
erd1rcuq7yyt07ku38vk256a9kdygq0mjtz094qd0v3jpe72cq7txplsc6ev7f,0,0.0,0,0.0
erd1rcqhza9xq4x0l6fv2uzvrrf8l6rvdfj0mr7p0ra3zht9as5yxehqg5qvng,0,0.0,0,0.0
erd1rcpg3gmhq78vuyxemymwhz7rclsxtxzhzd579vylq8a6e3kcayeq3jfrlu,0,0.0,0,0.0
erd1z540037hpl2gm594xdneq356vgty5hxzh8jqve2r4wa68jn8vtvsgddunl,0,0.0,0,0.0
erd1rcp4u98hs42r6tkf3zwplz2zzgnpcgwerhsmwd0fknh7k2xrn9ws0d0vzz,0,0.0,0,0.0
erd1rchsm0pdmzde7akyq3tvrmyeknvu5aq9qnrvts8y2knw8s5mvcqqen6zcy,0,0.0,0,0.0
erd105uspa3ess5shgdxk794nx9clxjvx8yyzagchkutaw6rwnugkpjs3lexus,0,0.0,0,0.0
erd12zwp4yc2wzthg7mgxxvxpmfl8frqmeaapxjglsfx294p49f97easdu9spu,0,0.0,0,0.0
erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv,0,0.0,0,0.0
erd12zmes77jl5duuwlctqzlfn7ng55etrxfsewjyxlmfeqxgrzk00jstwjaw9,0,0.0,0,0.0
erd105t5k940sw0pdqwx4dpeyvl2ht2sjne502qy75ey4hyjf7rq4fus3p0pc9,0,0.0,0,0.0
erd105q09t2pnyl3r0v25rr6rlrdmmy43g7hjrp68696lm4768erf4aq8lmxvr,0,0.0,0,0.0
erd12zs7y5rs92zp5ajtxaz0hsh66hxf7l0a6jmnetgjtvr7mj7nng5qedkeag,0,0.0,0,0.0
erd1rc2vypgds9ps850sk0mdaca35ccm8dwanvmnkr9uh4qdlfu8xa0q364wle,0,0.0,0,0.0
erd1rc05k34zv9ld0sy5cmwnh239n0kqm2ly7kc26utvlgd5zlzhxg0sltj5ug,0,0.0,0,0.0
erd1r94u2u9x0rj7ar2ydjdg6l068s08h9rfe22au2373n7wxgnxdjfqmn6h4c,0,0.0,0,0.0
erd1r8u6ykflfsvjvu0kpywyxe8vxnx7fjczc7y9ntcktydwh3479y2qlfw9rk,0,0.0,0,0.0
erd1r8s40a6k46fm3glhvswjrk6wrgn3fjwf6px3j4ml2yjl5dmxfk7sgglqqe,0,0.0,0,0.0
erd1z7ffqnq5ufjryl2ggjlk0jlzpy28wh57thqzruppjnqffxc9r0uqxtzsxe,0,0.0,0,0.0
erd1305xnhajaj8xu0hs5xswv42spzuxa48qa5tkhq8pkh3ja20xl5es97037s,0,0.0,0,0.0
erd1r6fuzg4u5ethw9rxt3wgnj2up3rsfrup3zfaz39flc47y5mjyzgq6y3san,0,0.0,0,0.0
erd1z76c97cvkxhlzdhy00h2kajzs8yjela02dqc0j800u92y2f5tdwshyvdq7,0,0.0,0,0.0
erd1r6dhsjel59apaef8g79qkzxjgsktsrtwp8us8u6hdhys8drhe5ns8u9aa4,0,0.0,0,0.0
erd1r640uz8c8yc6783jfe43ltaknrqsmnlxvs3mhmeq50jl6ssaym6szq9s7k,0,0.0,0,0.0
erd1z7azfjun3nmfrsdppghtdu3veuqvjy28truuuh8kds6kr5l08xeqzp363l,0,0.0,0,0.0
erd1r62tkej0upxv8sxl34lq5vmc6lplavqa6egk06whxz2gzl8r4flsxnhzy0,0,0.0,0,0.0
erd1r5lq7v55alf5y8avqtr4ayjqp69t39jyen9uj9kjj8mmq7dl8n9sjwqckq,0,0.0,0,0.0
erd1r8ktxe5z723u5ps4rc203n8xajk03ag5fp5xyklf0c2qhc62k6ksuvsuz4,0,0.0,0,0.0
erd1r55r3tsd22ll3jr992ngd74qeq0pp9az02ngygglsh8mw3ndnvesejgs5m,0,0.0,0,0.0
erd1r53hv03d27dhre5qacykqkcw0ujnhzeyqwpqq84nlzpxf6nldllqmtvr93,0,0.0,0,0.0
erd130a8jhdczfdt6exww6dta8p0v6svwytu3hu3wy8w3a5lnrdm2lqq30epgc,0,0.0,0,0.0
erd1r4sk8qyhumkkhqz377khstqwapudrusjqnc085z3u2y6xzx228cqul5l6p,0,0.0,0,0.0
erd130az8e07q0s83lmcmm5p6xzl09485fnth0u5lr4t89g5kuky0zcqfwpr3a,0,0.0,0,0.0
erd1r4jeksfe3k6at8rc9lpe9eamgdsysf32kaef6xrwceyvjlw68apqlkdc42,0,0.0,0,0.0
erd1z7qt3hjzlspgxumv8r2c66r8wyvndzth9y85v2yft3y74umr07tspjp0wj,0,0.0,0,0.0
erd1r6up7m76x5snjsmhn38qdqampcg65njax0tkv8fwqj62kcavmq9qtk272x,0,0.0,0,0.0
erd1r6zwrws5vfxvh9jzgw430lsnwungn7slqmv96vl7x78j2kr7fzmqjnhen4,0,0.0,0,0.0
erd1z73uaha7vl7rw4vaqa37xnrr9h5lpz7765ynclshk5k6dtxfpf6qj74fnx,0,0.0,0,0.0
erd1r72vw6gq66fpfz0jlfw9v8ye3q5wcdtnhyvxwr4hwx6t97n25n9s2c8na5,0,0.0,0,0.0
erd1z6gmg3qfunddjhnf6pvqehg7w74vu6c4rpqe2s7kqvh03cnlacws94d4sn,0,0.0,0,0.0
erd1057u0qm8mhmxvwsczgzdx4qs892e4ud84yx84tlmd4h7mfsa0h4qj0yawj,0,0.0,0,0.0
erd1r8fpv6tr07ms45nz5mw8560l7p96zz43wszuxhuash53arr0c6pssqehc5,0,0.0,0,0.0
erd1r8ckd06mzcf7tfkxs3fxqrmmsj5d5uxtuv9a4nx36mv98y4vk8yq7tl8s5,0,0.0,0,0.0
erd1r84avk2ndms855yv0lk7eqn7k9l0hcctgmk7hvlxqruc4zw2x35qt4r8af,0,0.0,0,0.0
erd1z6pd097gfyyqt35w6n57ccwfw7uu4nvpjz49fhrzjrnpr2lu8uyse5s9sc,0,0.0,0,0.0
erd1r7s3yx6mn7jcvslkvy2kd82ul5fku7p89ttmjmwer23dgsf4krvq0nn7jy,0,0.0,0,0.0
erd1r7kfa6dac22cvarsp9pj8hfrl6ln09l4f25cdr0x86fw96x3f8ssh4hgxy,0,0.0,0,0.0
erd1r7hs8mmpfj5c05xkk8hvmx2myw579uhe7j9u3nvgjpjjj3vnu3lsnfs6lp,0,0.0,0,0.0
erd1r7d33ly0ufnzn99d0q22jvudtllnlng4yx0k0lkqkudnfrdckqaqj0kl8g,0,0.0,0,0.0
erd1r78xn6cs95ywfledy67dtdxldwckee80xwwnne0d8g2twtml792qth9c9d,0,0.0,0,0.0
erd1r75dahe72yr3ewer5cj8anfygqm7qwcv27tmnryll9w76tjrwrqs3ujs7f,0,0.0,0,0.0
erd1r73ws2an3l5fkhwt64gn6qj4has2dfy97qjmdcmn3xs8cgq06w8q4l30wg,0,0.0,0,0.0
erd1z6xjgzylct3q8pjtujhvxdvwnj6r5ce447ysy7drxd0nnmqzdcrsrte3xl,0,0.0,0,0.0
erd1z6y5c7vtse07ku528ncj9r53ddlekjpc2vflhq72l353t8h7cluqsh6d0h,0,0.0,0,0.0
erd1rd3h0g0c6kqcysfxsp2z74xxe427a5v7285kp3ntfwf3kdnpt36q29xlv6,0,0.0,0,0.0
erd105vl8kvrdndlxnwfmprqsc4n4gah8tuu2a7sgnqjmq8sxup09m3qjeu652,0,0.0,0,0.0
erd130gq2ehxzy92x7w983vx02crutk06p3hqy7qnxchc4mgn2agqqzsyndju3,0,0.0,0,0.0
erd1rh7y54mwg7gqfe6xjhz5tv0yqus6hwjayg76tdznmhhcwlcx708st5zj46,0,0.0,0,0.0
erd1rhvr9fahh8xqg6ucf0duhqn7qjnmyqrq5chzs36zcxs5clvdjf2sr0ytr2,0,0.0,0,0.0
erd12ya2wj9p5zcxwl0t509jwf95dpv804wc6fn2w2wrmgnakr66hxqsg6agnu,0,0.0,0,0.0
erd1z03p3435sc6h33a672vvvr46pw7nnlc0gtz7cuzgmu9j3zhsyaysnt7p89,0,0.0,0,0.0
erd1rhpc6ls50u8ejs9yyycx39ny6hxsmp9np6nwjfsn94954088ufxsv49dm8,0,0.0,0,0.0
erd1rhm2zmszp5kth8y845sdj7k309fwlt7ejsazlg6tkxz95crs4cfsz3fkm5,0,0.0,0,0.0
erd12yguktsu4jk6zj3jzh6rwuhhqqskr2d90gldx35vqaw67g6fqrxqtkp826,0,0.0,0,0.0
erd12ygvvjmzmm7l5akdv0n7ky8hf5uxrzh6xqam380gz8qzp7n7763s0a82av,0,0.0,0,0.0
erd1z05853lfutmejusm38qz3zp06yy7apg2z06z0ec7jgxwnqy26vkqp8c2wr,0,0.0,0,0.0
erd1rhzas0r346mkwzc0vur0eet0xxkshtck5ztlgffuup3ec7mlf8zq5r73c8,0,0.0,0,0.0
erd1z07jlfme2vt28dzkmm3ns6ach9kghpq9h0j88hyzcch7humglxwqy2htk7,0,0.0,0,0.0
erd12ypk7k2ks7z4em28mugnkqs9m0qaxlhdj5mzqecd54q6f2ztukhs97h5hg,0,0.0,0,0.0
erd1rh76wup6nl6klulg690sfvp8579z7sjqefcvvr5tmmhjdsurdg2st4ke8r,0,0.0,0,0.0
erd1rh4a9xsu0jz46n7qwyxttp82at0lhag25da3lz3c79j00ks0ljtqclftvx,0,0.0,0,0.0
erd12yr9gctfnhhe72gp7vfg45rlulm4wm7a3cglflqqvtnwdn4z2kjqp3e7cl,0,0.0,0,0.0
erd1z09cqnjmyxmfdg7zpdrm883n3euejzk5q6cdju6mmv2fecv35c5qwurgek,0,0.0,0,0.0
erd1rgr6p6tqxxexdtlzyanzx76qj60df9777aqtrjlhrx8lhjap7jqq7hp254,0,0.0,0,0.0
erd1yztzyffcc0ccn94l2fp7s34jmg3amp5kjeyejt0vwj273p9sgujqktn6vp,0,0.0,0,0.0
erd1rhzlzz3gruru37drrhgkydsamp4l8xzk6vnu73c59xd5nuqehaeqwchm49,0,0.0,0,0.0
erd105wt24vk8994ccjx33gjnk2c9khu3pnhgv0es8eutldk3p05z73qy737qk,0,0.0,0,0.0
erd1yz8dupj5e55msfh99sg2kfdpz6ufdfhawur4s8utall95qd9t03s5t2ywa,0,0.0,0,0.0
erd1rkcpsdlqq6l299xgdah85mefq2h204rtl0l9npja940pvuppd3lstdz00l,0,0.0,0,0.0
erd12xy76ed2988sa7zhyv9xzrqfve752tjcvgkgun6umkn0nfqa45gqvcx549,0,0.0,0,0.0
erd12y3zfmk3rs2cyxgsgglp8p4793ss2tfmfvuyqwsjz7h4xuhxhmhqv5ddck,0,0.0,0,0.0
erd1yz5nhheyggfa7lpv6l7lp9zk2kwv0n494nnh84ze9mhzvurc9e4szqnch3,0,0.0,0,0.0
erd1rjx80axsr3fqra0qaqzn5uy5t7d7szce7h8pl3zhsc9ddcrq48vq25mher,0,0.0,0,0.0
erd12y6c9ynq6re9yj02ltfc54xpzmgmn5k7uvxxwahxefwhqxzduw6qpfyxju,0,0.0,0,0.0
erd1rjwh7nzzjpsenkrtxu0uf22h25sea264m72vspg2ma0566a65pjsvkkwkf,0,0.0,0,0.0
erd1rjwcfj5qqfl3nzh3ckvr7nwkvelqyamg70xhqv4g58aw6ncm843sflyryy,0,0.0,0,0.0
erd1yzjvccpfyul3fvrg4ggrtwzf5kpd095d849yj8e0a2yptrdqx74se6qyyd,0,0.0,0,0.0
erd12y78akumkkwpnlsmdxcxd9akgvchwkral526ywtfzj2pxa0dxvnq22h7ke,0,0.0,0,0.0
erd12y8lwr2grpsz0lqpvnua2zz869h6502nnmh6s40secnjke5pk4lstlkf5q,0,0.0,0,0.0
erd1rjeezd330f4pv4ysdvcndne3xmv5r6cry9x48fpueskdfnvl384s4fnwu7,0,0.0,0,0.0
erd1yzgrggavx6ghx93qa9amfggzvjpx4t4qf8lk9mhuv84l8fnx5ufs4r70ke,0,0.0,0,0.0
erd1yzhn3j7z4am8scyl8rhfegex7v55l6f7xrjn4y69h2smha6anarszccj9x,0,0.0,0,0.0
erd1rj7kqeg7l0z4u86vspv7rllr60yajzd5hcygahdx8hh57u4y23lswvw4rp,0,0.0,0,0.0
erd1rj6jck96eyf9y6cd6kcjss9g7l7ukq27ptuadt74nufmammujf4qyrqu0a,0,0.0,0,0.0
erd1z0s2jpvm3k22z70an8gem8qlqytsrcw36n9mdm5jx5yyt4x5c0jqzgyvar,0,0.0,0,0.0
erd1rgpljex84zgxudd7r87z5jrcvpd4j65xvv7cqgge6dzwyxw9gaxswf9tl0,0,0.0,0,0.0
erd1rfyye9ygxzzqat3sqqqrfdywfv9tapv8l0dyazlunmun835yh7tqlty2u2,0,0.0,0,0.0
erd1rdfc2m8fvtt0wus5ary3s92ypuhpmmtkce38ut2q5x95rcqluvgq4n2ga9,0,0.0,0,0.0
erd1z3v7fh224msxsscx5dcljlvu7gl76gpz72uuukxkpm9c2ef8agvq094qlq,0,0.0,0,0.0
erd1rdwynxs7plu2w0fr8zhwuzveg7naf2q76yne8a4t9kmqrq22m2zqz46dtz,0,0.0,0,0.0
