,count,percentage
erd15jk6c3t4netgnpcnecz893zykw5j59qc9z8g6fssvztn349da9tsx3zf67,3,0.018508236165093468
erd1zefngvna0f7j956jxa53wgdg4yvfmtrus926vwd9ggxhz4g8jlksrhfc98,3,0.018508236165093468
erd1q4rrqj2fragmkz7x2jgpqy7svsunwd33hkl69v7h62nlwum9qunq3pllj3,3,0.018508236165093468
erd167uvyvrmfwzet7tkhyryjjrtxyu7k2k86t5hdnljn9kuancfzfhsmlr3dw,3,0.018508236165093468
erd1wmryzr0faqkvhnqju0thxzv7uk50h33trt9z20gy4ftwexcesexsymcvkg,3,0.018508236165093468
erd19smfc773c2z667dsfxk3t7ywjyg44r94wesrft6y0us4vhxjx2qs3g75kv,3,0.018508236165093468
erd1a0sql7j5lkykj3umxdaq8stnjmu5pvhed5x5y6q62hrqxltf3vgsxzq546,3,0.018508236165093468
erd1mehehw93tez54as9d8qucyhrzcjp6kmne50cj0lqweksxewy3rzsyk96ew,3,0.018508236165093468
erd14vee25mddxcpw5teky5ajxs9xzfesmvp9a5xagh5uzfm5fj3gd7q9esp3u,3,0.018508236165093468
erd1e59cgrdu0sza78c06hqzn3q3v9ke2gfmqjr75l4mlewfpv8llfnqrjp5fz,3,0.018508236165093468
